index,cluster,formatname,Year
2709,3,EricPiatkowski,2002
2710,3,PaulPierce,2002
2711,3,ScottiePippen,2002
2712,3,MichaelRedd,2002
2713,3,JasonRichardson,2002
2714,3,QuentinRichardson,2002
2715,3,MitchRichmond,2002
2716,3,JalenRose,2002
2717,3,BrianShaw,2002
2718,3,CharlesSmith,2002
2719,3,DeShawnStevenson,2002
2720,3,BryantStith,2002
2721,3,PejaStojakovic,2002
2722,3,WallySzczerbiak,2002
2723,3,OscarTorres,2002
2724,3,AntoineWalker,2002
2725,3,EricWilliams,2002
2726,3,CourtneyAlexander,2003
2727,3,RayAllen,2003
2728,3,RajaBell,2003
2729,3,BruceBowen,2003
2730,3,KobeBryant,2003
2731,3,CaronButler,2003
2732,3,VinceCarter,2003
2733,3,MichaelCurry,2003
2734,3,TonyDelk,2003
2735,3,JuanDixon,2003
2736,3,MikeDunleavy,2003
2737,3,MichaelFinley,2003
2738,3,RickFox,2003
2739,3,PatGarrity,2003
2740,3,KendallGill,2003
2741,3,GordanGiricek,2003
2742,3,DionGlover,2003
2743,3,RichardHamilton,2003
2744,3,AnferneeHardaway,2003
2745,3,LuciousHarris,2003
2746,3,JuaquinHawkins,2003
2747,3,LarryHughes,2003
2748,3,BobbyJackson,2003
2749,3,StephenJackson,2003
2750,3,ChrisJefferies,2003
2751,3,JoeJohnson,2003
2752,3,EddieJones,2003
2753,3,MichaelJordan,2003
2754,3,KerryKittles,2003
2755,3,ToniKukoc,2003
2756,3,JamalMashburn,2003
2757,3,TracyMcGrady,2003
2758,3,AaronMcKie,2003
2759,3,RonMercer,2003
2760,3,CuttinoMobley,2003
2761,3,MiltPalacio,2003
2762,3,WesleyPerson,2003
2763,3,MorrisPeterson,2003
2764,3,EricPiatkowski,2003
2765,3,PaulPierce,2003
2766,3,ScottiePippen,2003
2767,3,JamesPosey,2003
2768,3,MichaelRedd,2003
2769,3,GlenRice,2003
2770,3,JasonRichardson,2003
2771,3,CliffordRobinson,2003
2772,3,KareemRush,2003
2773,3,BryonRussell,2003
2774,3,JohnSalmons,2003
2775,3,BrianShaw,2003
2776,3,DeShawnStevenson,2003
2777,3,AntoineWalker,2003
2778,3,BonziWells,2003
2779,3,VincentYarbrough,2003
2780,3,RayAllen,2004
2781,3,CarmeloAnthony,2004
2782,3,RajaBell,2004
2783,3,KobeBryant,2004
2784,3,VinceCarter,2004
2785,3,MarquisDaniels,2004
2786,3,RichardJefferson,2004
2787,3,JoeJohnson,2004
2788,3,JasonKapono,2004
2789,3,KyleKorver,2004
2790,3,TracyMcGrady,2004
2791,3,PaulPierce,2004
2792,3,JamesPosey,2004
2793,3,MichaelRedd,2004
2794,3,JohnSalmons,2004
2795,3,DeShawnStevenson,2004
2796,3,PejaStojakovic,2004
2797,3,DwyaneWade,2004
2798,3,LukeWalton,2004
2799,3,RayAllen,2005
2800,3,LeandroBarbosa,2005
2801,3,RajaBell,2005
2802,3,KeithBogans,2005
2803,3,KobeBryant,2005
2804,3,BrianCardinal,2005
2805,3,VinceCarter,2005
2806,3,MarquisDaniels,2005
2807,3,CarlosDelfino,2005
2808,3,BorisDiaw,2005
2809,3,ManuGinobili,2005
2810,3,BenGordon,2005
2811,3,WillieGreen,2005
2812,3,GrantHill,2005
2813,3,StephenJackson,2005
2814,3,LeBronJames,2005
2815,3,JoeJohnson,2005
2816,3,JasonKapono,2005
2817,3,KyleKorver,2005
2818,3,CoreyMaggette,2005
2819,3,KevinMartin,2005
2820,3,TracyMcGrady,2005
2821,3,MikeMiller,2005
2822,3,SashaPavlovic,2005
2823,3,PaulPierce,2005
2824,3,MickaelPietrus,2005
2825,3,MichaelRedd,2005
2826,3,JasonRichardson,2005
2827,3,QuentinRichardson,2005
2828,3,JohnSalmons,2005
2829,3,JerryStackhouse,2005
2830,3,DeShawnStevenson,2005
2831,3,PejaStojakovic,2005
2832,3,HedoTurkoglu,2005
2833,3,DelonteWest,2005
2834,3,RayAllen,2006
2835,3,TonyAllen,2006
2836,3,AlanAnderson,2006
2837,3,CarmeloAnthony,2006
2838,3,RajaBell,2006
2839,3,KeithBogans,2006
2840,3,BrianCardinal,2006
2841,3,MattCarroll,2006
2842,3,VinceCarter,2006
2843,3,MarquisDaniels,2006
2844,3,MontaEllis,2006
2845,3,GeraldGreen,2006
2846,3,RichardHamilton,2006
2847,3,AndreIguodala,2006
2848,3,RoyalIvey,2006
2849,3,StephenJackson,2006
2850,3,LeBronJames,2006
2851,3,DahntayJones,2006
2852,3,KyleKorver,2006
2853,3,ShaunLivingston,2006
2854,3,SashaPavlovic,2006
2855,3,PaulPierce,2006
2856,3,MichaelRedd,2006
2857,3,JasonRichardson,2006
2858,3,BobbySimmons,2006
2859,3,JRSmith,2006
2860,3,JerryStackhouse,2006
2861,3,DeShawnStevenson,2006
2862,3,HedoTurkoglu,2006
2863,3,DwyaneWade,2006
2864,3,DelonteWest,2006
2865,3,DamienWilkins,2006
2866,3,ShaneBattier,2007
2867,3,RajaBell,2007
2868,3,KeithBogans,2007
2869,3,RonnieBrewer,2007
2870,3,KobeBryant,2007
2871,3,MattCarroll,2007
2872,3,VinceCarter,2007
2873,3,MarquisDaniels,2007
2874,3,RandyFoye,2007
2875,3,DanielGibson,2007
2876,3,ManuGinobili,2007
2877,3,GeraldGreen,2007
2878,3,RichardHamilton,2007
2879,3,AndreIguodala,2007
2880,3,LeBronJames,2007
2881,3,RichardJefferson,2007
2882,3,JasonKapono,2007
2883,3,JasonKidd,2007
2884,3,KyleKorver,2007
2885,3,KevinMartin,2007
2886,3,CJMiles,2007
2887,3,MikeMiller,2007
2888,3,AnthonyParker,2007
2889,3,SashaPavlovic,2007
2890,3,PaulPierce,2007
2891,3,RonniePrice,2007
2892,3,MichaelRedd,2007
2893,3,JJRedick,2007
2894,3,JasonRichardson,2007
2895,3,NateRobinson,2007
2896,3,BrandonRoy,2007
2897,3,JohnSalmons,2007
2898,3,HedoTurkoglu,2007
2899,3,LukeWalton,2007
2900,3,DamienWilkins,2007
2901,3,RayAllen,2008
2902,3,TonyAllen,2008
2903,3,MarcusBanks,2008
2904,3,RajaBell,2008
2905,3,KeithBogans,2008
2906,3,RonnieBrewer,2008
2907,3,KobeBryant,2008
2908,3,CaronButler,2008
2909,3,MattCarroll,2008
2910,3,VinceCarter,2008
2911,3,DaequanCook,2008
2912,3,MarquisDaniels,2008
2913,3,MikeDunleavy,2008
2914,3,MontaEllis,2008
2915,3,MauriceEvans,2008
2916,3,FranciscoGarcia,2008
2917,3,ManuGinobili,2008
2918,3,WillieGreen,2008
2919,3,AndreIguodala,2008
2920,3,LeBronJames,2008
2921,3,RichardJefferson,2008
2922,3,JasonKapono,2008
2923,3,KyleKorver,2008
2924,3,RashardLewis,2008
2925,3,KevinMartin,2008
2926,3,TracyMcGrady,2008
2927,3,CJMiles,2008
2928,3,AnthonyParker,2008
2929,3,SashaPavlovic,2008
2930,3,PaulPierce,2008
2931,3,VladimirRadmanovic,2008
2932,3,MichaelRedd,2008
2933,3,JasonRichardson,2008
2934,3,BrandonRoy,2008
2935,3,JerryStackhouse,2008
2936,3,PejaStojakovic,2008
2937,3,HedoTurkoglu,2008
2938,3,SashaVujacic,2008
2939,3,GeraldWallace,2008
2940,3,DamienWilkins,2008
2941,3,NickYoung,2008
2942,3,RayAllen,2009
2943,3,TonyAllen,2009
2944,3,TrevorAriza,2009
2945,3,RajaBell,2009
2946,3,KeithBogans,2009
2947,3,RonnieBrewer,2009
2948,3,ShannonBrown,2009
2949,3,KobeBryant,2009
2950,3,CaronButler,2009
2951,3,VinceCarter,2009
2952,3,DaequanCook,2009
2953,3,ChrisDouglasRoberts,2009
2954,3,MauriceEvans,2009
2955,3,RudyFernandez,2009
2956,3,FranciscoGarcia,2009
2957,3,ManuGinobili,2009
2958,3,DonteGreene,2009
2959,3,GeorgeHill,2009
2960,3,EddieHouse,2009
2961,3,AndreIguodala,2009
2962,3,RoyalIvey,2009
2963,3,LeBronJames,2009
2964,3,RichardJefferson,2009
2965,3,DahntayJones,2009
2966,3,JamesJones,2009
2967,3,JasonKapono,2009
2968,3,CourtneyLee,2009
2969,3,RogerMason,2009
2970,3,OJMayo,2009
2971,3,TracyMcGrady,2009
2972,3,CJMiles,2009
2973,3,AnthonyMorrow,2009
2974,3,SteveNovak,2009
2975,3,AnthonyParker,2009
2976,3,PaulPierce,2009
2977,3,MichaelRedd,2009
2978,3,JJRedick,2009
2979,3,JasonRichardson,2009
2980,3,BrandonRoy,2009
2981,3,JohnSalmons,2009
2982,3,JRSmith,2009
2983,3,PejaStojakovic,2009
2984,3,HedoTurkoglu,2009
2985,3,VonWafer,2009
2986,3,LukeWalton,2009
2987,3,DamienWilkins,2009
2988,3,NickYoung,2009
2989,3,RayAllen,2010
2990,3,TrevorAriza,2010
2991,3,LeandroBarbosa,2010
2992,3,RodrigueBeaubois,2010
2993,3,CharlieBell,2010
2994,3,KeithBogans,2010
2995,3,CoreyBrewer,2010
2996,3,RonnieBrewer,2010
2997,3,ShannonBrown,2010
2998,3,VinceCarter,2010
2999,3,DaequanCook,2010
3000,3,MarquisDaniels,2010
3001,3,ChrisDouglasRoberts,2010
3002,3,JaredDudley,2010
3003,3,WayneEllington,2010
3004,3,RudyFernandez,2010
3005,3,DanielGibson,2010
3006,3,DannyGranger,2010
3007,3,JamesHarden,2010
3008,3,GeorgeHill,2010
3009,3,AndreIguodala,2010
3010,3,StephenJackson,2010
3011,3,LeBronJames,2010
3012,3,JasonKapono,2010
3013,3,KyleKorver,2010
3014,3,CourtneyLee,2010
3015,3,ShaunLivingston,2010
3016,3,KevinMartin,2010
3017,3,RogerMason,2010
3018,3,WesleyMatthews,2010
3019,3,OJMayo,2010
3020,3,TracyMcGrady,2010
3021,3,JodieMeeks,2010
3022,3,CJMiles,2010
3023,3,AnthonyMorrow,2010
3024,3,SteveNovak,2010
3025,3,AnthonyParker,2010
3026,3,SashaPavlovic,2010
3027,3,PaulPierce,2010
3028,3,JJRedick,2010
3029,3,BrandonRoy,2010
3030,3,JohnSalmons,2010
3031,3,BrianScalabrine,2010
3032,3,JerryStackhouse,2010
3033,3,DeShawnStevenson,2010
3034,3,PejaStojakovic,2010
3035,3,DaJuanSummers,2010
3036,3,MarcusThornton,2010
3037,3,HedoTurkoglu,2010
3038,3,SashaVujacic,2010
3039,3,HenryWalker,2010
3040,3,DelonteWest,2010
3041,3,NickYoung,2010
3042,3,RayAllen,2011
3043,3,TonyAllen,2011
3044,3,CarlosArroyo,2011
3045,3,RodrigueBeaubois,2011
3046,3,MarcoBelinelli,2011
3047,3,RajaBell,2011
3048,3,KeithBogans,2011
3049,3,CoreyBrewer,2011
3050,3,RonnieBrewer,2011
3051,3,ShannonBrown,2011
3052,3,KobeBryant,2011
3053,3,MattCarroll,2011
3054,3,VinceCarter,2011
3055,3,DaequanCook,2011
3056,3,CarlosDelfino,2011
3057,3,ChrisDouglasRoberts,2011
3058,3,WayneEllington,2011
3059,3,MauriceEvans,2011
3060,3,TyrekeEvans,2011
3061,3,FranciscoGarcia,2011
3062,3,RyanGomes,2011
3063,3,BenGordon,2011
3064,3,WillieGreen,2011
3065,3,JamesHarden,2011
3066,3,MannyHarris,2011
3067,3,XavierHenry,2011
3068,3,GeorgeHill,2011
3069,3,EddieHouse,2011
3070,3,AndreIguodala,2011
3071,3,StephenJackson,2011
3072,3,LeBronJames,2011
3073,3,JoeJohnson,2011
3074,3,WesJohnson,2011
3075,3,DahntayJones,2011
3076,3,KyleKorver,2011
3077,3,CourtneyLee,2011
3078,3,ShaunLivingston,2011
3079,3,CartierMartin,2011
3080,3,WesleyMatthews,2011
3081,3,OJMayo,2011
3082,3,TracyMcGrady,2011
3083,3,JodieMeeks,2011
3084,3,CJMiles,2011
3085,3,AnthonyMorrow,2011
3086,3,GaryNeal,2011
3087,3,AnthonyParker,2011
3088,3,JJRedick,2011
3089,3,JasonRichardson,2011
3090,3,NateRobinson,2011
3091,3,BrandonRoy,2011
3092,3,JohnSalmons,2011
3093,3,JRSmith,2011
3094,3,DeShawnStevenson,2011
3095,3,PejaStojakovic,2011
3096,3,MarcusThornton,2011
3097,3,HedoTurkoglu,2011
3098,3,BenUzoh,2011
3099,3,SashaVujacic,2011
3100,3,VonWafer,2011
3101,3,LukeWalton,2011
3102,3,SonnyWeems,2011
3103,3,ReggieWilliams,2011
3104,3,DorellWright,2011
3105,3,NickYoung,2011
3106,3,ArronAfflalo,2012
3107,3,RayAllen,2012
3108,3,ShaneBattier,2012
3109,3,RodrigueBeaubois,2012
3110,3,MarcoBelinelli,2012
3111,3,RajaBell,2012
3112,3,EricBledsoe,2012
3113,3,AveryBradley,2012
3114,3,CoreyBrewer,2012
3115,3,RonnieBrewer,2012
3116,3,MarShonBrooks,2012
3117,3,ShannonBrown,2012
3118,3,KobeBryant,2012
3119,3,AlecBurks,2012
3120,3,CaronButler,2012
3121,3,MattCarroll,2012
3122,3,VinceCarter,2012
3123,3,DaequanCook,2012
3124,3,MarquisDaniels,2012
3125,3,CarlosDelfino,2012
3126,3,DeMarDeRozan,2012
3127,3,KeyonDooling,2012
3128,3,MikeDunleavy,2012
3129,3,WayneEllington,2012
3130,3,TyrekeEvans,2012
3131,3,LandryFields,2012
3132,3,GaryForbes,2012
3133,3,DanielGibson,2012
3134,3,ManuGinobili,2012
3135,3,WillieGreen,2012
3136,3,RichardHamilton,2012
3137,3,JamesHarden,2012
3138,3,GordonHayward,2012
3139,3,GeraldHenderson,2012
3140,3,GeorgeHill,2012
3141,3,AndreIguodala,2012
3142,3,RoyalIvey,2012
3143,3,StephenJackson,2012
3144,3,JoeJohnson,2012
3145,3,DahntayJones,2012
3146,3,KyleKorver,2012
3147,3,CourtneyLee,2012
3148,3,ShaunLivingston,2012
3149,3,CoreyMaggette,2012
3150,3,KevinMartin,2012
3151,3,RogerMason,2012
3152,3,WesleyMatthews,2012
3153,3,OJMayo,2012
3154,3,JodieMeeks,2012
3155,3,CJMiles,2012
3156,3,AnthonyMorrow,2012
3157,3,GaryNeal,2012
3158,3,SteveNovak,2012
3159,3,AnthonyParker,2012
3160,3,PaulPierce,2012
3161,3,MichaelRedd,2012
3162,3,JJRedick,2012
3163,3,JasonRichardson,2012
3164,3,JohnSalmons,2012
3165,3,BobbySimmons,2012
3166,3,JRSmith,2012
3167,3,LanceStephenson,2012
3168,3,DeShawnStevenson,2012
3169,3,KlayThompson,2012
3170,3,MarcusThornton,2012
3171,3,HedoTurkoglu,2012
3172,3,DwyaneWade,2012
3173,3,VonWafer,2012
3174,3,ReggieWilliams,2012
3175,3,NickYoung,2012
3176,3,ArronAfflalo,2013
3177,3,RayAllen,2013
3178,3,AlanAnderson,2013
3179,3,ShaneBattier,2013
3180,3,NicolasBatum,2013
3181,3,BradleyBeal,2013
3182,3,PatrickBeverley,2013
3183,3,EricBledsoe,2013
3184,3,KeithBogans,2013
3185,3,CoreyBrewer,2013
3186,3,RonnieBrewer,2013
3187,3,MarShonBrooks,2013
3188,3,ShannonBrown,2013
3189,3,KobeBryant,2013
3190,3,AlecBurks,2013
3191,3,CaronButler,2013
3192,3,VinceCarter,2013
3193,3,JaeCrowder,2013
3194,3,MarquisDaniels,2013
3195,3,CarlosDelfino,2013
3196,3,DeMarDeRozan,2013
3197,3,JaredDudley,2013
3198,3,WayneEllington,2013
3199,3,TyrekeEvans,2013
3200,3,FranciscoGarcia,2013
3201,3,AlonzoGee,2013
3202,3,PaulGeorge,2013
3203,3,DannyGreen,2013
3204,3,WillieGreen,2013
3205,3,GordonHayward,2013
3206,3,GeraldHenderson,2013
3207,3,AndreIguodala,2013
3208,3,RoyalIvey,2013
3209,3,StephenJackson,2013
3210,3,JohnJenkins,2013
3211,3,DahntayJones,2013
3212,3,CoryJoseph,2013
3213,3,JasonKidd,2013
3214,3,KyleKorver,2013
3215,3,DoronLamb,2013
3216,3,CourtneyLee,2013
3217,3,ShaunLivingston,2013
3218,3,RogerMason,2013
3219,3,JodieMeeks,2013
3220,3,CJMiles,2013
3221,3,AnthonyMorrow,2013
3222,3,GaryNeal,2013
3223,3,SteveNovak,2013
3224,3,SashaPavlovic,2013
3225,3,PaulPierce,2013
3226,3,QuincyPondexter,2013
3227,3,JasonRichardson,2013
3228,3,TerrenceRoss,2013
3229,3,JohnSalmons,2013
3230,3,ThaboSefolosha,2013
3231,3,ImanShumpert,2013
3232,3,JRSmith,2013
3233,3,JerryStackhouse,2013
3234,3,LanceStephenson,2013
3235,3,DeShawnStevenson,2013
3236,3,JefferyTaylor,2013
3237,3,MarquisTeague,2013
3238,3,GarrettTemple,2013
3239,3,KlayThompson,2013
3240,3,MarcusThornton,2013
3241,3,DwyaneWade,2013
3242,3,LukeWalton,2013
3243,3,MartellWebster,2013
3244,3,JamesWhite,2013
3245,3,DamienWilkins,2013
3246,3,ReggieWilliams,2013
3247,3,NickYoung,2013
3248,3,ArronAfflalo,2014
3249,3,RayAllen,2014
3250,3,TonyAllen,2014
3251,3,AlanAnderson,2014
3252,3,JamesAnderson,2014
3253,3,TrevorAriza,2014
3254,3,ShaneBattier,2014
3255,3,KentBazemore,2014
3256,3,BradleyBeal,2014
3257,3,MarcoBelinelli,2014
3258,3,PatrickBeverley,2014
3259,3,EricBledsoe,2014
3260,3,AveryBradley,2014
3261,3,AlecBurks,2014
3262,3,JimmyButler,2014
3263,3,KentaviousCaldwellPope,2014
3264,3,VinceCarter,2014
3265,3,DeMarDeRozan,2014
3266,3,ToneyDouglas,2014
3267,3,JaredDudley,2014
3268,3,WayneEllington,2014
3269,3,TyrekeEvans,2014
3270,3,EvanFournier,2014
3271,3,PaulGeorge,2014
3272,3,GeraldGreen,2014
3273,3,WillieGreen,2014
3274,3,GordonHayward,2014
3275,3,GeraldHenderson,2014
3276,3,XavierHenry,2014
3277,3,GeorgeHill,2014
3278,3,AndreIguodala,2014
3279,3,LeBronJames,2014
3280,3,RichardJefferson,2014
3281,3,ChrisJohnson,2014
3282,3,JoeJohnson,2014
3283,3,CoryJoseph,2014
3284,3,KyleKorver,2014
3285,3,JeremyLamb,2014
3286,3,CourtneyLee,2014
3287,3,RashardLewis,2014
3288,3,ShaunLivingston,2014
3289,3,CartierMartin,2014
3290,3,KevinMartin,2014
3291,3,WesleyMatthews,2014
3292,3,OJMayo,2014
3293,3,CJMcCollum,2014
3294,3,BenMcLemore,2014
3295,3,JoshMcRoberts,2014
3296,3,KhrisMiddleton,2014
3297,3,CJMiles,2014
3298,3,DariusMiller,2014
3299,3,ETwaunMoore,2014
3300,3,AnthonyMorrow,2014
3301,3,ChandlerParsons,2014
3302,3,TerrenceRoss,2014
3303,3,JohnSalmons,2014
3304,3,ThaboSefolosha,2014
3305,3,ImanShumpert,2014
3306,3,AlexeyShved,2014
3307,3,DonaldSloan,2014
3308,3,JRSmith,2014
3309,3,TonySnell,2014
3310,3,RodneyStuckey,2014
3311,3,GarrettTemple,2014
3312,3,KlayThompson,2014
3313,3,MarcusThornton,2014
3314,3,EvanTurner,2014
3315,3,DwyaneWade,2014
3316,3,MartellWebster,2014
3317,3,ElliotWilliams,2014
3318,3,NickYoung,2014
3319,3,ThaddeusYoung,2014
3320,3,ArronAfflalo,2015
3321,3,AlanAnderson,2015
3322,3,TrevorAriza,2015
3323,3,NicolasBatum,2015
3324,3,BradleyBeal,2015
3325,3,MarcoBelinelli,2015
3326,3,PatrickBeverley,2015
3327,3,AveryBradley,2015
3328,3,CoreyBrewer,2015
3329,3,MarkelBrown,2015
3330,3,KobeBryant,2015
3331,3,CaronButler,2015
3332,3,JimmyButler,2015
3333,3,KentaviousCaldwellPope,2015
3334,3,VinceCarter,2015
3335,3,RobertCovington,2015
3336,3,DeMarDeRozan,2015
3337,3,JaredDudley,2015
3338,3,WayneEllington,2015
3339,3,EvanFournier,2015
3340,3,LangstonGalloway,2015
3341,3,AlonzoGee,2015
3342,3,ArchieGoodwin,2015
3343,3,BenGordon,2015
3344,3,GeraldGreen,2015
3345,3,PJHairston,2015
3346,3,TimHardaway,2015
3347,3,JoeHarris,2015
3348,3,GordonHayward,2015
3349,3,GeraldHenderson,2015
3350,3,GeorgeHill,2015
3351,3,SolomonHill,2015
3352,3,JustinHoliday,2015
3353,3,RodneyHood,2015
3354,3,AndreIguodala,2015
3355,3,JoeIngles,2015
3356,3,LeBronJames,2015
3357,3,ChrisJohnson,2015
3358,3,JoeJohnson,2015
3359,3,TylerJohnson,2015
3360,3,JamesJones,2015
3361,3,CoryJoseph,2015
3362,3,SergeyKarasev,2015
3363,3,RyanKelly,2015
3364,3,KyleKorver,2015
3365,3,CourtneyLee,2015
3366,3,ShaunLivingston,2015
3367,3,KevinMartin,2015
3368,3,WesleyMatthews,2015
3369,3,RayMcCallum,2015
3370,3,CJMcCollum,2015
3371,3,BenMcLemore,2015
3372,3,KhrisMiddleton,2015
3373,3,CJMiles,2015
3374,3,ElijahMillsap,2015
3375,3,ETwaunMoore,2015
3376,3,AnthonyMorrow,2015
3377,3,GaryNeal,2015
3378,3,KostasPapanikolaou,2015
3379,3,ChandlerParsons,2015
3380,3,JJRedick,2015
3381,3,AustinRivers,2015
3382,3,TerrenceRoss,2015
3383,3,DamjanRudez,2015
3384,3,ImanShumpert,2015
3385,3,KyleSingler,2015
3386,3,TonySnell,2015
3387,3,NikStauskas,2015
3388,3,LanceStephenson,2015
3389,3,RodneyStuckey,2015
3390,3,JefferyTaylor,2015
3391,3,GarrettTemple,2015
3392,3,HollisThompson,2015
3393,3,KlayThompson,2015
3394,3,MarcusThornton,2015
3395,3,EvanTurner,2015
3396,3,MartellWebster,2015
3397,3,NickYoung,2015
3398,3,ArronAfflalo,2016
3399,3,TrevorAriza,2016
3400,3,LeandroBarbosa,2016
3401,3,NicolasBatum,2016
3402,3,BradleyBeal,2016
3403,3,BojanBogdanovic,2016
3404,3,DevinBooker,2016
3405,3,CoreyBrewer,2016
3406,3,AnthonyBrown,2016
3407,3,MarkelBrown,2016
3408,3,AlecBurks,2016
3409,3,JimmyButler,2016
3410,3,KentaviousCaldwellPope,2016
3411,3,VinceCarter,2016
3412,3,MichaelCarterWilliams,2016
3413,3,IanClark,2016
3414,3,JordanClarkson,2016
3415,3,AllenCrabbe,2016
3416,3,JaeCrowder,2016
3417,3,JaredCunningham,2016
3418,3,TroyDaniels,2016
3419,3,DeMarDeRozan,2016
3420,3,JaredDudley,2016
3421,3,MikeDunleavy,2016
3422,3,WayneEllington,2016
3423,3,RaymondFelton,2016
3424,3,RandyFoye,2016
3425,3,LangstonGalloway,2016
3426,3,PaulGeorge,2016
3427,3,ArchieGoodwin,2016
3428,3,GeraldGreen,2016
3429,3,TimHardaway,2016
3430,3,DevinHarris,2016
3431,3,GaryHarris,2016
3432,3,GordonHayward,2016
3433,3,MarioHezonja,2016
3434,3,GeorgeHill,2016
3435,3,DarrunHilliard,2016
3436,3,JustinHoliday,2016
3437,3,RodneyHood,2016
3438,3,AndreIguodala,2016
3439,3,JoeIngles,2016
3440,3,RichardJefferson,2016
3441,3,JohnJenkins,2016
3442,3,JoeJohnson,2016
3443,3,CoryJoseph,2016
3444,3,SeanKilpatrick,2016
3445,3,KyleKorver,2016
3446,3,CourtneyLee,2016
3447,3,JeremyLin,2016
3448,3,KevinMartin,2016
3449,3,WesleyMatthews,2016
3450,3,RayMcCallum,2016
3451,3,DougMcDermott,2016
3452,3,BenMcLemore,2016
3453,3,CJMiles,2016
3454,3,MikeMiller,2016
3455,3,ETwaunMoore,2016
3456,3,GaryNeal,2016
3457,3,VictorOladipo,2016
3458,3,LamarPatterson,2016
3459,3,JoshRichardson,2016
3460,3,AustinRivers,2016
3461,3,TerrenceRoss,2016
3462,3,JonathonSimmons,2016
3463,3,MarcusSmart,2016
3464,3,JRSmith,2016
3465,3,NikStauskas,2016
3466,3,RodneyStuckey,2016
3467,3,GarrettTemple,2016
3468,3,LanceThomas,2016
3469,3,KlayThompson,2016
3470,3,MarcusThornton,2016
3471,3,EvanTurner,2016
3472,3,RashadVaughn,2016
3473,3,SashaVujacic,2016
3474,3,DwyaneWade,2016
3475,3,SonnyWeems,2016
3476,3,AndrewWiggins,2016
3477,3,NickYoung,2016
3478,3,ArronAfflalo,2017
3479,3,TrevorAriza,2017
3480,3,LukeBabbitt,2017
3481,3,LeandroBarbosa,2017
3482,3,WillBarton,2017
3483,3,NicolasBatum,2017
3484,3,KentBazemore,2017
3485,3,MarcoBelinelli,2017
3486,3,PatrickBeverley,2017
3487,3,BojanBogdanovic,2017
3488,3,CoreyBrewer,2017
3489,3,ReggieBullock,2017
3490,3,JimmyButler,2017
3491,3,JoseCalderon,2017
3492,3,KentaviousCaldwellPope,2017
3493,3,VinceCarter,2017
3494,3,IanClark,2017
3495,3,AllenCrabbe,2017
3496,3,DeMarDeRozan,2017
3497,3,BorisDiaw,2017
3498,3,SpencerDinwiddie,2017
3499,3,WayneEllington,2017
3500,3,MontaEllis,2017
3501,3,TyrekeEvans,2017
3502,3,DanteExum,2017
3503,3,RaymondFelton,2017
3504,3,RandyFoye,2017
3505,3,LangstonGalloway,2017
3506,3,TimHardaway,2017
3507,3,JoeHarris,2017
3508,3,GordonHayward,2017
3509,3,GeraldHenderson,2017
3510,3,BuddyHield,2017
3511,3,SolomonHill,2017
3512,3,DarrunHilliard,2017
3513,3,JustinHoliday,2017
3514,3,RodneyHood,2017
3515,3,AndreIguodala,2017
3516,3,JoeIngles,2017
3517,3,TylerJohnson,2017
3518,3,CoryJoseph,2017
3519,3,SeanKilpatrick,2017
3520,3,KyleKorver,2017
3521,3,MindaugasKuzminskas,2017
3522,3,ZachLaVine,2017
3523,3,CourtneyLee,2017
3524,3,KawhiLeonard,2017
3525,3,CarisLeVert,2017
3526,3,DeAndreLiggins,2017
3527,3,ShaunLivingston,2017
3528,3,TimotheLuwawuCabarrot,2017
3529,3,WesleyMatthews,2017
3530,3,PatrickMcCaw,2017
3531,3,CJMcCollum,2017
3532,3,BenMcLemore,2017
3533,3,JordanMcRae,2017
3534,3,KhrisMiddleton,2017
3535,3,ETwaunMoore,2017
3536,3,JamalMurray,2017
3537,3,VictorOladipo,2017
3538,3,ChandlerParsons,2017
3539,3,NormanPowell,2017
3540,3,JJRedick,2017
3541,3,JoshRichardson,2017
3542,3,DerrickRose,2017
3543,3,TerrenceRoss,2017
3544,3,TerryRozier,2017
3545,3,BrandonRush,2017
3546,3,TomasSatoransky,2017
3547,3,ImanShumpert,2017
3548,3,JonathonSimmons,2017
3549,3,JRSmith,2017
3550,3,TonySnell,2017
3551,3,NikStauskas,2017
3552,3,GarrettTemple,2017
3553,3,KlayThompson,2017
3554,3,MarcusThornton,2017
3555,3,EvanTurner,2017
3556,3,DenzelValentine,2017
3557,3,RashadVaughn,2017
3558,3,DwyaneWade,2017
3559,3,IsaiahWhitehead,2017
3560,3,AndrewWiggins,2017
3561,3,NickYoung,2017
3562,3,AlexAbrines,2018
3563,3,OGAnunoby,2018
3564,3,TrevorAriza,2018
3565,3,LonzoBall,2018
3566,3,WillBarton,2018
3567,3,NicolasBatum,2018
3568,3,JerrydBayless,2018
3569,3,KentBazemore,2018
3570,3,BradleyBeal,2018
3571,3,MalikBeasley,2018
3572,3,BojanBogdanovic,2018
3573,3,DevinBooker,2018
3574,3,AveryBradley,2018
3575,3,CoreyBrewer,2018
3576,3,MalcolmBrogdon,2018
3577,3,DillonBrooks,2018
3578,3,ReggieBullock,2018
3579,3,JimmyButler,2018
3580,3,KentaviousCaldwellPope,2018
3581,3,MichaelCarterWilliams,2018
3582,3,AlexCaruso,2018
3583,3,IanClark,2018
3584,3,PatConnaughton,2018
3585,3,QuinnCook,2018
3586,3,JaeCrowder,2018
3587,3,TroyDaniels,2018
3588,3,TylerDorsey,2018
3589,3,JaredDudley,2018
