playername,PPS_Drive_00-02 At Rim,PPS_Drive_03-08 Near Rim,PPS_Drive_09-12 Short Range,PPS_Drive_13-17 Mid Range,PPS_Drive_24-27 Three,PPS_Dunk_00-02 At Rim,PPS_Dunk_03-08 Near Rim,PPS_Jumper_00-02 At Rim,PPS_Jumper_03-08 Near Rim,PPS_Jumper_09-12 Short Range,PPS_Jumper_13-17 Mid Range,PPS_Jumper_18-23 Long Jumper,PPS_Jumper_24-27 Three,PPS_Jumper_28-34 Deep,PPS_Jumper_35-46 Near Half,PPS_Jumper_47-94 Backcourt,PPS_Layup_00-02 At Rim,PPS_Layup_03-08 Near Rim,PPS_Layup_47-94 Backcourt,PPS_Post_00-02 At Rim,PPS_Post_03-08 Near Rim,PPS_Post_09-12 Short Range,PPS_Post_13-17 Mid Range,PPS_Post_18-23 Long Jumper,PPS_Post_24-27 Three,PPS_Post_28-34 Deep,PPS_Post_35-46 Near Half,PPS_Post_47-94 Backcourt,PPS_Pullup_00-02 At Rim,PPS_Pullup_03-08 Near Rim,PPS_Pullup_09-12 Short Range,PPS_Pullup_13-17 Mid Range,PPS_Pullup_18-23 Long Jumper,PPS_Pullup_24-27 Three,PPS_Pullup_28-34 Deep,PPS_Pullup_35-46 Near Half,PPS_Reb/Oop_00-02 At Rim,PPS_Reb/Oop_03-08 Near Rim,PPS_Reb/Oop_09-12 Short Range,PPS_Reb/Oop_13-17 Mid Range,PPS_Reb/Oop_24-27 Three,PPS_invalid_00-02 At Rim,PPS_invalid_03-08 Near Rim,PPS_invalid_09-12 Short Range,PPS_invalid_13-17 Mid Range,PPS_invalid_18-23 Long Jumper,PPS_invalid_24-27 Three,PPS_invalid_28-34 Deep,PPS_invalid_35-46 Near Half,PPS_invalid_47-94 Backcourt,Points_Drive_00-02 At Rim,Points_Drive_03-08 Near Rim,Points_Drive_09-12 Short Range,Points_Drive_13-17 Mid Range,Points_Drive_24-27 Three,Points_Dunk_00-02 At Rim,Points_Dunk_03-08 Near Rim,Points_Jumper_00-02 At Rim,Points_Jumper_03-08 Near Rim,Points_Jumper_09-12 Short Range,Points_Jumper_13-17 Mid Range,Points_Jumper_18-23 Long Jumper,Points_Jumper_24-27 Three,Points_Jumper_28-34 Deep,Points_Jumper_35-46 Near Half,Points_Jumper_47-94 Backcourt,Points_Layup_00-02 At Rim,Points_Layup_03-08 Near Rim,Points_Layup_47-94 Backcourt,Points_Post_00-02 At Rim,Points_Post_03-08 Near Rim,Points_Post_09-12 Short Range,Points_Post_13-17 Mid Range,Points_Post_18-23 Long Jumper,Points_Post_24-27 Three,Points_Post_28-34 Deep,Points_Post_35-46 Near Half,Points_Post_47-94 Backcourt,Points_Pullup_00-02 At Rim,Points_Pullup_03-08 Near Rim,Points_Pullup_09-12 Short Range,Points_Pullup_13-17 Mid Range,Points_Pullup_18-23 Long Jumper,Points_Pullup_24-27 Three,Points_Pullup_28-34 Deep,Points_Pullup_35-46 Near Half,Points_Reb/Oop_00-02 At Rim,Points_Reb/Oop_03-08 Near Rim,Points_Reb/Oop_09-12 Short Range,Points_Reb/Oop_13-17 Mid Range,Points_Reb/Oop_24-27 Three,Points_invalid_00-02 At Rim,Points_invalid_03-08 Near Rim,Points_invalid_09-12 Short Range,Points_invalid_13-17 Mid Range,Points_invalid_18-23 Long Jumper,Points_invalid_24-27 Three,Points_invalid_28-34 Deep,Points_invalid_35-46 Near Half,Points_invalid_47-94 Backcourt
Kevin Love,1.2,0.0,0.0,0.0,0.0,1.565217391304348,2.0,0.0,0.5633802816901409,0.47058823529411764,0.7246376811594203,0.8076923076923077,1.2596685082872927,0.0,0.0,0.0,1.1929824561403508,0.5333333333333333,0.0,2.0,1.2602739726027397,0.6923076923076923,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.2340425531914894,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,36.0,2.0,0.0,80.0,16.0,50.0,84.0,228.0,0.0,0.0,0.0,272.0,8.0,0.0,2.0,92.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,116.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Martin,1.6046511627906976,1.3846153846153846,0.0,0.0,0.0,2.0,2.0,0.0,0.43010752688172044,0.6666666666666666,0.7868852459016393,0.694560669456067,1.1168478260869565,0.9230769230769231,0.0,0.0,1.0973451327433628,1.5555555555555556,0.0,0.0,2.0,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0769230769230769,0.9375,0.8571428571428571,2.25,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,2.0,0.0,0.0,0.0,0.0,0.0,138.0,36.0,0.0,0.0,0.0,58.0,2.0,0.0,40.0,42.0,96.0,166.0,411.0,12.0,0.0,0.0,124.0,14.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,30.0,24.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Kevin Seraphin,1.0,0.0,0.0,0.0,0.0,1.7142857142857142,0.0,2.0,0.25806451612903225,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,2.0,1.391304347826087,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,2.0,32.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keyon Dooling,1.619047619047619,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.7407407407407407,0.7755102040816326,0.7741935483870968,0.9316770186335404,1.0,0.0,0.0,1.0526315789473684,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.1428571428571428,2.4000000000000004,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,14.0,20.0,38.0,120.0,150.0,3.0,0.0,0.0,40.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kirk Hinrich,1.4736842105263157,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.75,0.8723404255319149,0.7916666666666666,1.2123287671232876,0.0,0.0,0.0,1.0588235294117647,1.0,0.0,0.0,2.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6666666666666667,1.1428571428571428,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.0,2.0,0.0,0.0,0.0,0.0,0.0,56.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,18.0,82.0,152.0,177.0,0.0,0.0,0.0,36.0,2.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
Kobe Bryant,1.6161616161616161,1.0666666666666667,0.0,0.0,0.0,2.0,2.0,0.0,0.8704663212435233,0.859375,0.9090909090909091,0.647887323943662,1.0355871886120998,0.5555555555555556,0.0,0.0,0.9666666666666667,1.1666666666666667,0.0,0.0,1.368421052631579,1.1379310344827587,0.8620689655172413,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,1.6,1.6666666666666667,1.5555555555555556,1.1111111111111112,1.5,0.0,0.0,1.2941176470588236,2.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,160.0,16.0,0.0,0.0,0.0,20.0,4.0,0.0,168.0,110.0,200.0,184.0,291.0,15.0,0.0,0.0,116.0,14.0,0.0,0.0,52.0,66.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,14.0,20.0,6.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Kosta Koufos,2.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.5833333333333334,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,1.1538461538461537,2.0,0.0,0.0,0.7317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,14.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kris Humphries,1.8421052631578947,1.5,2.0,0.0,0.0,1.8518518518518519,2.0,0.0,0.4444444444444444,0.5263157894736842,0.8958333333333334,0.6,0.0,0.0,0.0,0.0,1.0588235294117647,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2164948453608246,1.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,12.0,2.0,0.0,0.0,100.0,4.0,0.0,32.0,20.0,86.0,18.0,0.0,0.0,0.0,0.0,90.0,8.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kurt Thomas,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.7916666666666666,3.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,12.0,78.0,38.0,3.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kwame Brown,1.3333333333333333,0.0,0.0,0.0,0.0,1.8461538461538463,0.0,0.0,0.6,0.6666666666666666,0.4827586206896552,0.0,0.0,0.0,0.0,0.0,1.1633986928104576,0.6666666666666666,0.0,0.0,0.9565217391304348,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,30.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,178.0,2.0,0.0,0.0,44.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Korver,0.6666666666666666,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8,0.9438202247191011,0.8601036269430051,1.1780821917808217,1.7999999999999998,0.0,0.0,1.5384615384615385,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,84.0,166.0,258.0,9.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Lowry,1.4864864864864864,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.6896551724137931,0.6923076923076923,0.5581395348837209,0.5633802816901409,1.1627906976744187,1.875,0.0,0.0,1.2156862745098038,1.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,1.5,1.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,110.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,18.0,24.0,80.0,300.0,15.0,0.0,0.0,124.0,14.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
Kyrylo Fesenko,0.5,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.11764705882352941,0.0,0.4,0.3333333333333333,0.0,0.0,0.0,0.0,1.0588235294117647,0.0,0.0,2.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaMarcus Aldridge,1.5555555555555556,0.3333333333333333,0.0,0.0,0.0,1.7307692307692308,0.0,1.0,0.6614173228346457,0.417910447761194,0.7591240875912408,0.8838951310861424,0.6666666666666666,1.5,3.0,0.0,1.1408450704225352,0.5714285714285714,0.0,0.3333333333333333,0.9375,0.9156626506024096,0.9019607843137255,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.5162790697674418,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2.0,0.0,0.0,0.0,90.0,0.0,2.0,84.0,28.0,104.0,236.0,6.0,3.0,3.0,0.0,162.0,4.0,0.0,2.0,180.0,76.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,326.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamar Odom,1.5853658536585367,1.5,2.0,0.0,0.0,1.8461538461538463,2.0,0.0,0.7961165048543689,0.8275862068965517,0.7164179104477612,0.75,1.12751677852349,0.75,0.0,0.0,1.3167701863354038,1.25,0.0,1.0,1.2352941176470589,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.2571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,30.0,2.0,0.0,0.0,48.0,2.0,0.0,82.0,24.0,48.0,72.0,168.0,3.0,0.0,0.0,212.0,20.0,0.0,2.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,9.0,0.0,0.0,88.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Lance Stephenson,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.2222222222222222,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Landry Fields,1.639344262295082,1.5,2.0,0.0,0.0,1.8888888888888888,0.0,2.0,0.36363636363636365,0.3076923076923077,0.5925925925925926,0.9026548672566371,1.0575539568345322,3.0,0.0,0.0,1.2653061224489797,1.1111111111111112,0.0,0.0,0.6666666666666666,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.4375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,4.0,0.0,0.0,34.0,0.0,2.0,20.0,4.0,16.0,102.0,147.0,3.0,0.0,0.0,124.0,10.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Owens,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,1.0,0.5,2.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Sanders,2.0,0.0,0.0,0.0,0.0,1.9130434782608696,0.0,0.0,0.8,0.46153846153846156,0.5066666666666667,0.7894736842105263,0.0,0.0,0.0,0.0,0.8780487804878049,1.0,0.0,0.0,0.8,0.8888888888888888,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,16.0,6.0,38.0,30.0,0.0,0.0,0.0,0.0,36.0,2.0,0.0,0.0,16.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lazar Hayward,1.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.9230769230769231,0.7368421052631579,0.8400000000000001,0.0,0.0,0.0,0.9090909090909091,0.6666666666666666,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,12.0,14.0,42.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LeBron James,1.5714285714285714,1.148936170212766,2.0,0.0,0.0,1.9215686274509804,2.0,0.0,0.7642276422764228,0.9382716049382716,0.9370629370629371,0.8081395348837209,1.00990099009901,0.375,0.0,0.75,1.2058823529411764,0.9473684210526315,0.0,0.0,0.4166666666666667,1.2,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.5,1.6,2.5,0.0,0.0,1.4871794871794872,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,54.0,2.0,0.0,0.0,98.0,2.0,0.0,94.0,76.0,134.0,278.0,204.0,3.0,0.0,3.0,164.0,18.0,0.0,0.0,10.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,16.0,15.0,0.0,0.0,58.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leandro Barbosa,1.3037974683544304,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.6666666666666666,0.7857142857142857,0.6231884057971014,1.0327868852459017,0.0,1.0,0.0,1.1363636363636365,0.8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2000000000000002,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.8,1.2,0.0,0.0,0.0,0.0,3.0,0.0,206.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,22.0,86.0,126.0,0.0,3.0,0.0,100.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0
Leon Powe,1.6666666666666667,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.75,1.3333333333333333,0.6,0.8888888888888888,0.0,0.0,0.0,0.0,1.0526315789473684,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,24.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Lester Hudson,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linas Kleiza,1.3548387096774193,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.8484848484848485,0.7272727272727273,1.0,0.5797101449275363,0.8999999999999999,0.0,0.0,0.0,1.2195121951219512,0.6666666666666666,0.0,0.0,1.096774193548387,0.8,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3333333333333333,0.8,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,8.0,0.0,0.0,0.0,18.0,0.0,4.0,28.0,8.0,40.0,40.0,81.0,0.0,0.0,0.0,50.0,2.0,0.0,0.0,34.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,3.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lou Amundson,1.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.5,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.8135593220338984,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lou Williams,1.6533333333333333,1.1428571428571428,0.0,2.0,0.0,1.4545454545454546,0.0,0.0,0.5111111111111111,0.6818181818181818,0.660377358490566,0.68,0.9891891891891893,0.9375,0.0,0.0,0.7368421052631579,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.6923076923076923,1.6923076923076923,2.571428571428571,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,8.0,0.0,2.0,0.0,16.0,0.0,0.0,46.0,30.0,70.0,102.0,183.0,15.0,0.0,0.0,42.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,22.0,22.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
