playername,PPS_Drive_00-02 At Rim,PPS_Drive_03-08 Near Rim,PPS_Drive_09-12 Short Range,PPS_Drive_13-17 Mid Range,PPS_Dunk_00-02 At Rim,PPS_Dunk_03-08 Near Rim,PPS_Dunk_09-12 Short Range,PPS_Jumper_00-02 At Rim,PPS_Jumper_03-08 Near Rim,PPS_Jumper_09-12 Short Range,PPS_Jumper_13-17 Mid Range,PPS_Jumper_18-23 Long Jumper,PPS_Jumper_24-27 Three,PPS_Jumper_28-34 Deep,PPS_Jumper_35-46 Near Half,PPS_Jumper_47-94 Backcourt,PPS_Layup_00-02 At Rim,PPS_Layup_03-08 Near Rim,PPS_Layup_09-12 Short Range,PPS_Layup_13-17 Mid Range,PPS_Layup_18-23 Long Jumper,PPS_Layup_24-27 Three,PPS_Post_00-02 At Rim,PPS_Post_03-08 Near Rim,PPS_Post_09-12 Short Range,PPS_Post_13-17 Mid Range,PPS_Post_18-23 Long Jumper,PPS_Post_24-27 Three,PPS_Post_28-34 Deep,PPS_Post_35-46 Near Half,PPS_Reb/Oop_00-02 At Rim,PPS_Reb/Oop_03-08 Near Rim,PPS_Reb/Oop_09-12 Short Range,PPS_Reb/Oop_13-17 Mid Range,PPS_Reb/Oop_24-27 Three,PPS_invalid_00-02 At Rim,PPS_invalid_03-08 Near Rim,Points_Drive_00-02 At Rim,Points_Drive_03-08 Near Rim,Points_Drive_09-12 Short Range,Points_Drive_13-17 Mid Range,Points_Dunk_00-02 At Rim,Points_Dunk_03-08 Near Rim,Points_Dunk_09-12 Short Range,Points_Jumper_00-02 At Rim,Points_Jumper_03-08 Near Rim,Points_Jumper_09-12 Short Range,Points_Jumper_13-17 Mid Range,Points_Jumper_18-23 Long Jumper,Points_Jumper_24-27 Three,Points_Jumper_28-34 Deep,Points_Jumper_35-46 Near Half,Points_Jumper_47-94 Backcourt,Points_Layup_00-02 At Rim,Points_Layup_03-08 Near Rim,Points_Layup_09-12 Short Range,Points_Layup_13-17 Mid Range,Points_Layup_18-23 Long Jumper,Points_Layup_24-27 Three,Points_Post_00-02 At Rim,Points_Post_03-08 Near Rim,Points_Post_09-12 Short Range,Points_Post_13-17 Mid Range,Points_Post_18-23 Long Jumper,Points_Post_24-27 Three,Points_Post_28-34 Deep,Points_Post_35-46 Near Half,Points_Reb/Oop_00-02 At Rim,Points_Reb/Oop_03-08 Near Rim,Points_Reb/Oop_09-12 Short Range,Points_Reb/Oop_13-17 Mid Range,Points_Reb/Oop_24-27 Three,Points_invalid_00-02 At Rim,Points_invalid_03-08 Near Rim
Keon Clark,1.2222222222222223,2.0,0.0,0.0,1.7183098591549295,2.0,0.0,0.0,0.6233766233766234,0.4444444444444444,0.5797101449275363,0.4,0.0,0.0,0.0,0.0,1.0819672131147542,0.5,0.0,0.0,0.0,0.0,2.0,0.9032258064516129,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,44.0,4.0,0.0,0.0,122.0,4.0,0.0,0.0,48.0,16.0,40.0,6.0,0.0,0.0,0.0,0.0,132.0,2.0,0.0,0.0,0.0,0.0,2.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,4.0,0.0
Kevin Edwards,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.6,0.6842105263157895,0.7575757575757576,0.42857142857142855,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,26.0,50.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Garnett,1.7272727272727273,0.0,0.0,0.0,1.8481012658227849,0.0,0.0,0.4,0.7322834645669292,0.7246376811594203,0.762962962962963,0.8603773584905661,1.0,0.0,0.0,0.0,1.0588235294117647,1.0,0.0,0.0,0.0,0.0,0.0,1.139240506329114,1.5,1.2727272727272727,0.0,0.0,0.0,0.0,1.391304347826087,2.0,0.0,0.0,0.0,1.0,2.0,76.0,0.0,0.0,0.0,146.0,0.0,0.0,2.0,186.0,100.0,206.0,228.0,54.0,0.0,0.0,0.0,180.0,6.0,0.0,0.0,0.0,0.0,0.0,90.0,54.0,28.0,0.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,0.0,2.0,2.0
Kevin Ollie,1.2592592592592593,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.782608695652174,0.7692307692307693,0.9565217391304348,0.0,3.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,50.0,22.0,0.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Willis,0.9090909090909091,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5714285714285714,0.4878048780487805,0.7431693989071039,0.8275862068965517,0.0,1.5,0.0,0.0,1.1538461538461537,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8888888888888888,0.7307692307692307,1.1666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,24.0,20.0,136.0,48.0,0.0,3.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,2.0,80.0,38.0,14.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
Keyon Dooling,1.5517241379310345,1.3333333333333333,0.0,0.0,1.25,0.0,0.0,0.0,0.7096774193548387,0.2857142857142857,0.8,0.7111111111111111,1.0615384615384615,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0,22.0,6.0,32.0,64.0,69.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobe Bryant,1.453125,1.0,0.0,0.0,1.8,0.0,0.0,1.0,0.7402597402597403,0.8571428571428571,0.7387387387387387,0.8745762711864407,1.0,0.4,0.0,0.0,0.9032258064516129,1.0,0.0,0.0,0.0,0.0,2.0,1.8181818181818181,1.8,1.3529411764705883,2.0,0.0,0.0,0.0,1.3478260869565217,2.0,0.0,0.0,0.0,0.0,0.0,186.0,2.0,0.0,0.0,108.0,0.0,0.0,2.0,114.0,102.0,246.0,258.0,156.0,6.0,0.0,0.0,112.0,4.0,0.0,0.0,0.0,0.0,4.0,20.0,18.0,46.0,8.0,0.0,0.0,0.0,62.0,2.0,0.0,0.0,0.0,0.0,0.0
Kornel David,2.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Kurt Thomas,1.875,0.0,0.0,0.0,1.7142857142857142,0.0,0.0,0.0,0.6842105263157895,0.7441860465116279,0.4594594594594595,0.7272727272727273,0.0,0.0,0.0,0.0,1.4375,0.6666666666666666,0.0,0.0,0.0,0.0,2.0,1.2916666666666667,0.8,0.0,0.0,0.0,0.0,0.0,1.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,78.0,64.0,34.0,16.0,0.0,0.0,0.0,0.0,276.0,2.0,0.0,0.0,0.0,0.0,2.0,62.0,4.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
LaPhonso Ellis,1.9047619047619047,2.0,0.0,0.0,1.8604651162790697,0.0,0.0,2.0,0.6823529411764706,0.4444444444444444,0.509090909090909,0.7931034482758621,0.6000000000000001,0.0,0.0,0.0,1.0973451327433628,1.0,0.0,0.0,0.0,0.0,2.0,1.05,1.2307692307692308,2.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,80.0,0.0,0.0,2.0,58.0,16.0,56.0,92.0,9.0,0.0,0.0,0.0,124.0,4.0,0.0,0.0,0.0,0.0,2.0,42.0,16.0,6.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamar Odom,1.5905511811023623,1.25,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.75,0.6075949367088608,0.7446808510638298,0.8907563025210085,0.9545454545454546,1.263157894736842,0.0,0.0,0.8983050847457628,0.8888888888888888,0.0,0.0,0.0,0.0,2.0,1.565217391304348,1.1666666666666667,1.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,2.0,0.0,202.0,10.0,0.0,0.0,30.0,0.0,0.0,0.0,102.0,48.0,70.0,106.0,210.0,24.0,0.0,0.0,106.0,8.0,0.0,0.0,0.0,0.0,6.0,72.0,14.0,6.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0
Lamond Murray,1.3529411764705883,0.8,2.0,0.0,1.8918918918918919,0.0,0.0,0.0,0.3170731707317073,0.6842105263157895,0.7572815533980582,0.7719298245614035,1.1881188118811883,0.0,3.0,0.0,0.9591836734693877,0.6666666666666666,0.0,0.0,0.0,0.0,1.6,0.9333333333333333,1.25,1.2222222222222223,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,46.0,4.0,2.0,0.0,70.0,0.0,0.0,0.0,26.0,26.0,156.0,176.0,120.0,0.0,3.0,0.0,94.0,2.0,0.0,0.0,0.0,0.0,8.0,28.0,10.0,22.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,4.0,0.0
Laron Profit,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.2857142857142857,1.0,0.375,0.5454545454545454,0.6000000000000001,0.0,3.0,0.0,1.3142857142857143,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,10.0,2.0,6.0,6.0,12.0,0.0,3.0,0.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
Larry Hughes,1.5737704918032787,0.0,0.0,0.0,1.8620689655172413,0.0,0.0,0.0,0.41509433962264153,0.7160493827160493,0.6082474226804123,0.6842105263157895,0.5806451612903225,0.0,0.0,0.0,1.0731707317073171,0.5,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,44.0,58.0,118.0,104.0,36.0,0.0,0.0,0.0,88.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Johnson,1.7,2.0,0.0,0.0,1.75,0.0,0.0,2.0,0.45901639344262296,0.5531914893617021,0.5783132530120482,0.7368421052631579,0.8387096774193548,0.0,0.0,0.0,1.0533333333333332,1.0,0.0,0.0,0.0,0.0,2.0,1.4782608695652173,1.0,0.0,0.0,0.0,0.0,0.0,1.368421052631579,0.0,0.0,0.0,0.0,2.0,0.0,34.0,2.0,0.0,0.0,14.0,0.0,0.0,2.0,28.0,26.0,48.0,56.0,78.0,0.0,0.0,0.0,158.0,4.0,0.0,0.0,0.0,0.0,2.0,34.0,4.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0
Latrell Sprewell,1.8333333333333333,0.6666666666666666,0.0,0.0,1.2727272727272727,0.0,0.0,0.0,0.7898089171974523,0.8280254777070064,0.7272727272727273,0.7391304347826086,0.8857142857142857,0.0,0.0,0.0,0.7631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.4545454545454546,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,198.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,124.0,130.0,224.0,136.0,93.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Lavor Postell,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.36363636363636365,0.0,1.5,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence Funderburke,1.5294117647058822,0.0,0.0,0.0,1.8518518518518519,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.6428571428571429,0.0,0.0,0.0,0.0,1.170731707317073,1.4285714285714286,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,8.0,8.0,34.0,18.0,0.0,0.0,0.0,0.0,48.0,10.0,0.0,0.0,0.0,0.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
Lindsey Hunter,1.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6206896551724138,0.5365853658536586,0.822429906542056,0.7777777777777778,1.145631067961165,0.6000000000000001,0.0,0.0,0.7346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,22.0,88.0,168.0,354.0,6.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenzen Wright,1.7647058823529411,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.0,0.2833333333333333,0.6181818181818182,0.8195121951219512,0.6,0.0,0.0,0.0,0.0,1.1971830985915493,0.4,0.0,0.0,0.0,0.0,0.6666666666666666,1.2876712328767124,1.125,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,34.0,68.0,168.0,12.0,0.0,0.0,0.0,0.0,170.0,2.0,0.0,0.0,0.0,0.0,2.0,94.0,18.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
Loy Vaught,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,1.0,0.7076923076923077,0.8571428571428571,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,10.0,46.0,24.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucious Harris,1.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.5,0.631578947368421,0.7301587301587301,0.8495575221238938,1.141304347826087,0.0,0.0,0.0,1.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.375,0.0,0.0,0.0,0.0,2.0,0.0,46.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,12.0,92.0,192.0,105.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,8.0,0.0
Mahmoud Abdul-Rauf,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.3333333333333333,1.2,0.8688524590163934,1.0909090909090908,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,96.0,106.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malik Rose,2.0,0.0,0.0,0.0,1.7692307692307692,0.0,0.0,1.0,0.38461538461538464,0.5384615384615384,0.7631578947368421,0.75,0.8571428571428571,0.0,0.0,0.0,1.0093457943925233,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,46.0,0.0,0.0,2.0,20.0,14.0,58.0,30.0,6.0,0.0,0.0,0.0,108.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0
Marc Jackson,1.2,0.0,0.0,0.0,1.8666666666666667,0.0,0.0,0.0,0.5066666666666667,0.8372093023255814,0.8062015503875969,0.7547169811320755,0.7142857142857142,0.0,0.0,0.0,1.4065934065934067,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.2352941176470589,1.0,0.8,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,38.0,36.0,104.0,40.0,15.0,0.0,0.0,0.0,128.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,4.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Camby,1.6956521739130435,1.3333333333333333,0.0,0.0,1.7045454545454546,2.0,0.0,0.0,0.7160493827160493,0.56,0.7017543859649122,1.0,0.0,0.0,0.0,0.0,1.0135135135135136,0.0,0.0,0.0,0.0,0.0,1.0,1.1111111111111112,0.0,2.0,0.0,0.0,0.0,0.0,1.0158730158730158,2.0,0.0,0.0,0.0,2.0,2.0,78.0,4.0,0.0,0.0,150.0,2.0,0.0,0.0,58.0,28.0,40.0,12.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,0.0,2.0,2.0
Marcus Fizer,1.75,0.0,0.0,0.0,1.68,0.0,0.0,0.6666666666666666,0.45977011494252873,0.8932038834951457,0.624113475177305,0.46511627906976744,0.875,1.2000000000000002,0.0,0.0,1.0612244897959184,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.4782608695652173,1.6,2.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,2.0,40.0,92.0,88.0,20.0,21.0,6.0,0.0,0.0,156.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,8.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario Elie,1.3846153846153846,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.7272727272727273,0.7692307692307693,0.9152542372881356,1.0677966101694916,0.0,0.0,0.0,0.8301886792452831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,12.0,16.0,10.0,54.0,63.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Blount,1.5,0.0,0.0,0.0,1.4166666666666667,0.0,0.0,0.0,0.43478260869565216,0.6428571428571429,0.7407407407407407,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,1.0,2.0,0.0,0.0,0.0,0.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,10.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Bryant,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Jackson,1.702127659574468,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6966292134831461,0.6086956521739131,0.8947368421052632,0.625,1.1158536585365852,1.2000000000000002,0.0,0.0,0.8955223880597015,0.6666666666666666,0.0,0.0,0.0,0.0,1.5,1.0,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,28.0,34.0,40.0,183.0,6.0,0.0,0.0,60.0,2.0,0.0,0.0,0.0,0.0,6.0,32.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
Mark Madsen,1.0,0.0,0.0,0.0,1.7894736842105263,0.0,0.0,0.0,0.3076923076923077,0.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.8717948717948718,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,4.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Pope,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.2,0.5882352941176471,0.6153846153846154,0.3333333333333333,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,10.0,24.0,3.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Strickland,1.75,0.0,0.0,0.0,1.75,2.0,0.0,0.0,0.3333333333333333,0.3076923076923077,0.8695652173913043,0.6222222222222222,1.5,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,42.0,2.0,0.0,0.0,4.0,4.0,60.0,28.0,3.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateen Cleaves,1.5483870967741935,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.6086956521739131,0.7692307692307693,0.9411764705882353,0.8571428571428571,0.0,0.0,0.0,0.4948453608247423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,80.0,64.0,12.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Bullard,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.5,0.8571428571428571,1.0588235294117647,0.8314606741573034,1.2215568862275448,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,18.0,74.0,204.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Geiger,1.7777777777777777,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.1875,0.6666666666666666,0.5614035087719298,0.8,0.0,0.0,0.0,0.0,1.2,2.0,0.0,0.0,0.0,0.0,0.0,0.5,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,32.0,32.0,4.0,0.0,0.0,0.0,0.0,48.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0
